Buyer_ID,Farmer_ID,Crop,Match_Score
B0167,F1903,Rice,0.599
B0167,F0450,Pulses,0.598
B0168,F0954,Sugarcane,0.782
B0168,F0176,Pulses,0.599
B0168,F1623,Pulses,0.599
B0168,F1936,Millets,0.598
B0168,F0618,Millets,0.598
B0169,F0389,Rice,0.933
B0169,F0059,Maize,0.914
B0169,F0830,Millets,0.6
B0169,F1531,Pulses,0.598
B0169,F0453,Pulses,0.597
B0170,F0009,Barley,0.6
B0170,F0051,Barley,0.6
B0170,F1750,Barley,0.599
B0170,F0899,Barley,0.599
B0170,F1348,Barley,0.598
B0171,F1675,Rice,0.74
B0171,F0063,Cotton,0.598
B0171,F0288,Cotton,0.596
B0171,F0951,Maize,0.595
B0171,F1440,Maize,0.594
B0172,F1754,Barley,0.715
B0172,F0803,Rice,0.6
B0172,F0453,Pulses,0.599
B0172,F1336,Pulses,0.599
B0172,F0887,Rice,0.599
B0173,F1508,Wheat,0.776
B0173,F0600,Pulses,0.6
B0173,F0481,Sugarcane,0.599
B0173,F1203,Sugarcane,0.599
B0173,F0050,Pulses,0.598
B0174,F1529,Pulses,0.598
B0174,F1659,Rice,0.597
B0174,F0255,Rice,0.597
B0174,F0379,Wheat,0.596
B0174,F1140,Rice,0.595
B0175,F1916,Wheat,0.871
B0175,F1440,Maize,0.824
B0175,F0450,Pulses,0.6
B0175,F1483,Pulses,0.599
B0175,F1604,Rice,0.599
B0176,F0764,Wheat,0.599
B0176,F0287,Rice,0.599
B0176,F1746,Wheat,0.598
B0176,F0667,Pulses,0.598
B0176,F0066,Wheat,0.597
B0177,F1545,Millets,0.734
B0177,F0435,Sugarcane,0.697
B0177,F1611,Cotton,0.598
B0177,F1210,Cotton,0.598
B0177,F1029,Cotton,0.598
B0178,F1384,Sugarcane,0.706
B0178,F1208,Pulses,0.598
B0178,F1523,Rice,0.598
B0178,F1183,Millets,0.597
B0178,F1420,Rice,0.597
B0179,F0419,Millets,0.77
B0179,F1891,Wheat,0.6
B0179,F1961,Wheat,0.6
B0179,F1521,Pulses,0.599
B0179,F0266,Wheat,0.599
B0180,F1508,Wheat,0.773
B0180,F0977,Millets,0.599
B0180,F0348,Sugarcane,0.597
B0180,F0897,Pulses,0.597
B0180,F0696,Sugarcane,0.596
B0181,F1093,Millets,0.931
B0181,F1181,Pulses,0.905
B0181,F0234,Sugarcane,0.6
B0181,F0935,Millets,0.6
B0181,F0803,Rice,0.599
B0182,F1406,Millets,0.845
B0182,F1530,Sugarcane,0.6
B0182,F0010,Wheat,0.599
B0182,F1987,Wheat,0.599
B0182,F0102,Wheat,0.598
B0183,F1206,Pulses,0.98
B0183,F0677,Sugarcane,0.6
B0183,F0861,Sugarcane,0.6
B0183,F1166,Wheat,0.599
B0183,F1720,Rice,0.598
B0184,F0036,Cotton,0.598
B0184,F0322,Cotton,0.598
B0184,F0485,Cotton,0.593
B0184,F1973,Maize,0.592
B0184,F1654,Barley,0.592
B0185,F0659,Sugarcane,0.896
B0185,F1866,Wheat,0.703
B0185,F0822,Sugarcane,0.6
B0185,F1932,Sugarcane,0.599
B0185,F1998,Rice,0.599
B0186,F1550,Millets,0.909
B0186,F0924,Barley,0.679
B0186,F0648,Rice,0.6
B0186,F1985,Pulses,0.6
B0186,F0272,Millets,0.599
B0187,F1019,Millets,0.691
B0187,F1943,Pulses,0.6
B0187,F0266,Wheat,0.599
B0187,F1891,Wheat,0.598
B0187,F1961,Wheat,0.597
B0188,F1300,Wheat,0.821
B0188,F0915,Sugarcane,0.6
B0188,F0067,Sugarcane,0.599
B0188,F0632,Sugarcane,0.599
B0188,F0017,Sugarcane,0.599
B0189,F1445,Maize,0.6
B0189,F1566,Maize,0.6
B0189,F0945,Cotton,0.6
B0189,F1321,Millets,0.599
B0189,F0148,Maize,0.599
B0190,F1715,Pulses,0.902
B0190,F0662,Maize,0.6
B0190,F0810,Cotton,0.599
B0190,F1428,Maize,0.599
B0190,F0395,Maize,0.598
B0191,F1572,Millets,0.85
B0191,F1513,Cotton,0.597
B0191,F1463,Cotton,0.597
B0191,F0647,Cotton,0.597
B0191,F0905,Maize,0.596
B0192,F0752,Cotton,0.859
B0192,F1384,Sugarcane,0.814
B0192,F0548,Sugarcane,0.6
B0192,F1349,Millets,0.599
B0192,F0712,Wheat,0.599
B0193,F1742,Wheat,0.6
B0193,F1254,Wheat,0.599
B0193,F0478,Millets,0.599
B0193,F0613,Sugarcane,0.599
B0193,F0612,Wheat,0.599
B0194,F1726,Pulses,0.81
B0194,F1017,Wheat,0.6
B0194,F1920,Rice,0.599
B0194,F1819,Wheat,0.598
B0194,F1284,Rice,0.598
B0195,F1413,Cotton,0.597
B0195,F0776,Cotton,0.596
B0195,F0739,Cotton,0.596
B0195,F1544,Cotton,0.596
B0195,F0790,Barley,0.595
B0196,F0611,Cotton,0.641
B0196,F0541,Barley,0.599
B0196,F0319,Barley,0.598
B0196,F0168,Barley,0.598
B0196,F0366,Barley,0.597
B0197,F0835,Rice,0.975
B0197,F1824,Sugarcane,0.892
B0197,F0489,Rice,0.6
B0197,F0294,Wheat,0.6
B0197,F1779,Millets,0.599
B0198,F1567,Cotton,0.86
B0198,F1461,Cotton,0.599
B0198,F1200,Cotton,0.598
B0198,F1376,Cotton,0.596
B0198,F1701,Cotton,0.596
B0199,F0966,Rice,0.6
B0199,F1035,Rice,0.599
B0199,F1048,Rice,0.599
B0199,F0794,Sugarcane,0.599
B0199,F0770,Rice,0.599
B0200,F1963,Wheat,0.598
B0200,F0954,Sugarcane,0.598
B0200,F0252,Rice,0.598
B0200,F1086,Rice,0.598
B0200,F1128,Wheat,0.598
B0201,F0870,Pulses,0.599
B0201,F1416,Sugarcane,0.599
B0201,F1697,Rice,0.599
B0201,F1357,Sugarcane,0.599
B0201,F1962,Rice,0.598
B0202,F1637,Rice,0.825
B0202,F0810,Cotton,0.599
B0202,F1311,Maize,0.599
B0202,F1118,Cotton,0.599
B0202,F0395,Maize,0.599
B0203,F0236,Sugarcane,0.6
B0203,F0777,Rice,0.599
B0203,F1023,Wheat,0.597
B0203,F0422,Wheat,0.596
B0203,F1431,Rice,0.595
B0204,F0508,Maize,0.874
B0204,F0294,Wheat,0.787
B0204,F1736,Millets,0.6
B0204,F0969,Pulses,0.598
B0204,F0215,Maize,0.598
B0205,F1874,Pulses,0.875
B0205,F1097,Wheat,0.599
B0205,F1712,Rice,0.599
B0205,F1642,Rice,0.598
B0205,F2000,Rice,0.597
B0206,F1583,Cotton,0.883
B0206,F1802,Cotton,0.599
B0206,F0676,Cotton,0.598
B0206,F1015,Cotton,0.598
B0206,F0455,Cotton,0.597
B0207,F1017,Wheat,0.598
B0207,F1287,Wheat,0.598
B0207,F1546,Sugarcane,0.598
B0207,F1085,Pulses,0.597
B0207,F0939,Pulses,0.597
B0208,F0027,Pulses,0.928
B0208,F0683,Barley,0.88
B0208,F0965,Barley,0.599
B0208,F1243,Barley,0.599
B0208,F1542,Barley,0.599
B0209,F1929,Millets,0.951
B0209,F1359,Sugarcane,0.896
B0209,F0082,Sugarcane,0.742
B0209,F0029,Millets,0.599
B0209,F1851,Maize,0.599
B0210,F1213,Wheat,0.858
B0210,F1531,Pulses,0.599
B0210,F0830,Millets,0.598
B0210,F1190,Millets,0.597
B0210,F1350,Cotton,0.596
B0211,F1547,Millets,0.599
B0211,F1392,Pulses,0.599
B0211,F0747,Maize,0.598
B0211,F1478,Millets,0.598
B0211,F0782,Maize,0.598
B0212,F1201,Cotton,0.598
B0212,F0880,Cotton,0.598
B0212,F0705,Cotton,0.598
B0212,F0752,Cotton,0.598
B0212,F1620,Cotton,0.597
B0213,F1353,Barley,0.744
B0213,F1057,Millets,0.599
B0213,F0207,Millets,0.599
B0213,F0487,Maize,0.598
B0213,F1927,Cotton,0.598
B0214,F1844,Maize,0.598
B0214,F1173,Maize,0.598
B0214,F1544,Cotton,0.597
B0214,F0776,Cotton,0.597
B0214,F1413,Cotton,0.596
B0215,F1802,Cotton,0.774
B0215,F1156,Rice,0.599
B0215,F1613,Millets,0.599
B0215,F1841,Wheat,0.598
B0215,F0324,Wheat,0.597
B0216,F0366,Barley,0.851
B0216,F0272,Millets,0.838
B0216,F0254,Cotton,0.597
B0216,F0881,Cotton,0.597
B0216,F1395,Cotton,0.592
B0217,F1909,Wheat,0.85
B0217,F0260,Maize,0.645
B0217,F0198,Sugarcane,0.599
B0217,F0674,Pulses,0.599
B0217,F0923,Rice,0.599
B0218,F0563,Barley,0.598
B0218,F0569,Barley,0.598
B0218,F1654,Barley,0.597
B0218,F1360,Barley,0.597
B0218,F1487,Barley,0.595
B0219,F0814,Sugarcane,0.764
B0219,F0279,Rice,0.708
B0219,F1931,Millets,0.599
B0219,F1936,Millets,0.598
B0219,F0176,Pulses,0.598
B0220,F1282,Barley,0.6
B0220,F1517,Barley,0.599
B0220,F0607,Barley,0.599
B0220,F1794,Barley,0.596
B0220,F1553,Barley,0.596
B0221,F1170,Maize,0.916
B0221,F1145,Sugarcane,0.812
B0221,F1772,Maize,0.599
B0221,F0883,Maize,0.599
B0221,F1526,Maize,0.598
B0222,F0495,Cotton,0.597
B0222,F1610,Maize,0.597
B0222,F0288,Cotton,0.596
B0222,F1440,Maize,0.596
B0222,F0200,Maize,0.595
B0223,F0738,Cotton,0.811
B0223,F1884,Cotton,0.769
B0223,F0431,Rice,0.752
B0223,F1789,Cotton,0.597
B0223,F0456,Maize,0.597
B0224,F0898,Sugarcane,0.812
B0224,F1416,Sugarcane,0.6
B0224,F1357,Sugarcane,0.599
B0224,F1697,Rice,0.599
B0224,F0870,Pulses,0.598
B0225,F0662,Maize,0.6
B0225,F1953,Maize,0.598
B0225,F0425,Millets,0.598
B0225,F1428,Maize,0.598
B0225,F0920,Millets,0.597
B0226,F0113,Millets,0.809
B0226,F1073,Wheat,0.599
B0226,F0775,Wheat,0.599
B0226,F0071,Wheat,0.599
B0226,F1991,Sugarcane,0.598
B0227,F1112,Rice,0.599
B0227,F0096,Pulses,0.597
B0227,F0510,Wheat,0.596
B0227,F0773,Rice,0.596
B0227,F1878,Wheat,0.596
B0228,F1232,Millets,0.599
B0228,F1736,Millets,0.599
B0228,F0111,Millets,0.597
B0228,F0734,Millets,0.597
B0228,F0434,Millets,0.597
B0229,F1530,Sugarcane,0.775
B0229,F1073,Wheat,0.599
B0229,F0775,Wheat,0.599
B0229,F0071,Wheat,0.598
B0229,F1975,Wheat,0.597
B0230,F1043,Barley,0.6
B0230,F1343,Barley,0.6
B0230,F0909,Barley,0.598
B0230,F1813,Barley,0.596
B0230,F0683,Barley,0.595
B0231,F1719,Wheat,0.598
B0231,F1420,Rice,0.597
B0231,F1951,Sugarcane,0.597
B0231,F0634,Rice,0.597
B0231,F0396,Sugarcane,0.597
B0232,F1709,Millets,0.865
B0232,F1084,Sugarcane,0.598
B0232,F0806,Sugarcane,0.598
B0232,F0089,Sugarcane,0.597
B0232,F0165,Wheat,0.597
B0233,F1804,Millets,0.599
B0233,F0882,Pulses,0.599
B0233,F0399,Millets,0.599
B0233,F1496,Cotton,0.599
B0233,F0475,Maize,0.599
B0234,F0149,Rice,0.829
B0234,F0737,Sugarcane,0.599
B0234,F0088,Rice,0.599
B0234,F0699,Wheat,0.598
B0234,F1130,Wheat,0.598
B0235,F1895,Rice,0.6
B0235,F1239,Rice,0.6
B0235,F0302,Rice,0.599
B0235,F1809,Sugarcane,0.599
B0235,F0033,Sugarcane,0.598
B0236,F0244,Rice,0.657
B0236,F0370,Barley,0.6
B0236,F0298,Barley,0.599
B0236,F1512,Barley,0.599
B0236,F0350,Barley,0.599
B0237,F0578,Pulses,0.6
B0237,F1060,Sugarcane,0.6
B0237,F1042,Wheat,0.599
B0237,F0877,Wheat,0.599
B0237,F0354,Millets,0.598
B0238,F1809,Sugarcane,0.931
B0238,F0986,Wheat,0.868
B0238,F0448,Pulses,0.756
B0238,F0461,Wheat,0.599
B0238,F0232,Sugarcane,0.599
B0239,F0761,Sugarcane,0.714
B0239,F1676,Cotton,0.688
B0239,F0635,Wheat,0.6
B0239,F1084,Sugarcane,0.599
B0239,F0281,Sugarcane,0.599
B0240,F0132,Cotton,0.6
B0240,F1869,Cotton,0.599
B0240,F0254,Cotton,0.599
B0240,F1395,Cotton,0.598
B0240,F0005,Maize,0.593
B0241,F1101,Maize,0.784
B0241,F0330,Millets,0.599
B0241,F1019,Millets,0.599
B0241,F1098,Pulses,0.599
B0241,F0171,Millets,0.598
B0242,F0792,Millets,0.824
B0242,F1102,Wheat,0.787
B0242,F0118,Pulses,0.6
B0242,F1949,Sugarcane,0.598
B0242,F0820,Rice,0.598
B0243,F1760,Maize,0.599
B0243,F1372,Maize,0.599
B0243,F0014,Maize,0.598
B0243,F0734,Millets,0.597
B0243,F0527,Maize,0.597
B0244,F1524,Cotton,0.882
B0244,F1013,Pulses,0.713
B0244,F1030,Cotton,0.599
B0244,F0063,Cotton,0.598
B0244,F0270,Maize,0.596
B0245,F1011,Cotton,0.603
B0245,F1459,Pulses,0.6
B0245,F0875,Wheat,0.599
B0245,F1536,Wheat,0.599
B0245,F1668,Rice,0.598
B0246,F0837,Maize,0.807
B0246,F0014,Maize,0.6
B0246,F0527,Maize,0.6
B0246,F1814,Cotton,0.598
B0246,F1806,Maize,0.598
B0247,F0811,Maize,0.6
B0247,F1974,Millets,0.599
B0247,F1297,Maize,0.599
B0247,F0086,Maize,0.598
B0247,F1192,Maize,0.598
B0248,F0933,Rice,0.599
B0248,F0073,Rice,0.599
B0248,F1455,Rice,0.599
B0248,F0915,Sugarcane,0.598
B0248,F1044,Rice,0.598
B0249,F1987,Wheat,0.723
B0249,F1530,Sugarcane,0.713
B0249,F1303,Barley,0.6
B0249,F1846,Barley,0.598
B0249,F0869,Barley,0.597
B0250,F0283,Pulses,0.598
B0250,F1385,Rice,0.598
B0250,F1895,Rice,0.597
B0250,F0807,Millets,0.597
B0250,F0995,Sugarcane,0.596
B0251,F1486,Barley,0.599
B0251,F0965,Barley,0.598
B0251,F1492,Barley,0.598
B0251,F1267,Barley,0.597
B0251,F0726,Cotton,0.596
B0252,F0602,Millets,0.6
B0252,F1316,Sugarcane,0.599
B0252,F1954,Sugarcane,0.599
B0252,F0445,Sugarcane,0.598
B0252,F0107,Pulses,0.597
B0253,F1368,Pulses,0.6
B0253,F1420,Rice,0.598
B0253,F1183,Millets,0.598
B0253,F1208,Pulses,0.598
B0253,F1947,Rice,0.598
B0254,F0246,Pulses,0.916
B0254,F0237,Pulses,0.6
B0254,F0470,Sugarcane,0.6
B0254,F1354,Pulses,0.599
B0254,F1883,Rice,0.599
B0255,F0506,Rice,0.76
B0255,F1498,Millets,0.6
B0255,F0777,Rice,0.599
B0255,F0128,Rice,0.599
B0255,F0774,Sugarcane,0.598
B0256,F1621,Cotton,0.599
B0256,F1616,Maize,0.599
B0256,F0666,Cotton,0.598
B0256,F0950,Cotton,0.598
B0256,F1857,Cotton,0.597
B0257,F0339,Sugarcane,0.863
B0257,F0805,Pulses,0.801
B0257,F0844,Barley,0.758
B0257,F1853,Pulses,0.599
B0257,F1469,Sugarcane,0.599
B0258,F1477,Barley,0.6
B0258,F1360,Barley,0.598
B0258,F0790,Barley,0.598
B0258,F0569,Barley,0.597
B0258,F0739,Cotton,0.591
B0259,F0577,Cotton,0.599
B0259,F1643,Cotton,0.597
B0259,F0239,Maize,0.597
B0259,F0216,Cotton,0.596
B0259,F1832,Cotton,0.595
B0260,F0945,Cotton,0.923
B0260,F0492,Cotton,0.896
B0260,F1869,Cotton,0.724
B0260,F0225,Wheat,0.599
B0260,F0313,Sugarcane,0.599
B0261,F1889,Barley,0.6
B0261,F0201,Barley,0.599
B0261,F1092,Barley,0.599
B0261,F1389,Barley,0.598
B0261,F1038,Barley,0.593
B0262,F1041,Cotton,0.698
B0262,F0718,Sugarcane,0.6
B0262,F1399,Sugarcane,0.6
B0262,F0106,Wheat,0.599
B0262,F1727,Sugarcane,0.598
B0263,F0104,Sugarcane,0.809
B0263,F0090,Wheat,0.599
B0263,F1450,Sugarcane,0.598
B0263,F0477,Rice,0.598
B0263,F0775,Wheat,0.597
B0264,F1968,Millets,0.885
B0264,F0990,Millets,0.597
B0264,F0415,Maize,0.596
B0264,F0154,Maize,0.595
B0264,F1178,Millets,0.594
B0265,F1156,Rice,0.598
B0265,F1613,Millets,0.597
B0265,F0422,Wheat,0.597
B0265,F1841,Wheat,0.597
B0265,F1914,Pulses,0.596
B0266,F0545,Rice,0.6
B0266,F0033,Sugarcane,0.599
B0266,F1181,Pulses,0.599
B0266,F1903,Rice,0.598
B0266,F1604,Rice,0.598
B0267,F0231,Pulses,0.87
B0267,F0345,Maize,0.6
B0267,F1898,Maize,0.6
B0267,F1496,Cotton,0.6
B0267,F0492,Cotton,0.599
B0268,F1709,Millets,0.873
B0268,F0006,Millets,0.599
B0268,F1443,Sugarcane,0.599
B0268,F0351,Sugarcane,0.599
B0268,F1668,Rice,0.598
B0269,F1185,Millets,0.768
B0269,F0855,Barley,0.686
B0269,F0461,Wheat,0.599
B0269,F1681,Sugarcane,0.599
B0269,F0660,Wheat,0.599
B0270,F1141,Pulses,0.895
B0270,F1312,Wheat,0.6
B0270,F1449,Pulses,0.6
B0270,F0327,Maize,0.599
B0270,F0621,Sugarcane,0.599
B0271,F0496,Barley,0.599
B0271,F0787,Barley,0.598
B0271,F0629,Barley,0.597
B0271,F1267,Barley,0.596
B0271,F0726,Cotton,0.596
B0272,F0988,Sugarcane,0.763
B0272,F1828,Millets,0.599
B0272,F1770,Cotton,0.598
B0272,F0857,Maize,0.598
B0272,F0303,Maize,0.598
B0273,F0368,Wheat,0.828
B0273,F0581,Pulses,0.6
B0273,F0355,Millets,0.599
B0273,F1158,Rice,0.598
B0273,F1693,Sugarcane,0.598
B0274,F0865,Sugarcane,0.872
B0274,F0551,Rice,0.599
B0274,F1627,Rice,0.599
B0274,F1693,Sugarcane,0.598
B0274,F0295,Wheat,0.598
B0275,F1927,Cotton,0.599
B0275,F1101,Maize,0.598
B0275,F0207,Millets,0.597
B0275,F0487,Maize,0.597
B0275,F0747,Maize,0.596
B0276,F1191,Maize,0.899
B0276,F1665,Maize,0.758
B0276,F0677,Sugarcane,0.599
B0276,F0156,Wheat,0.599
B0276,F0861,Sugarcane,0.599
B0277,F1524,Cotton,0.597
B0277,F1965,Cotton,0.597
B0277,F0535,Maize,0.596
B0277,F1973,Maize,0.596
B0277,F1978,Maize,0.595
B0278,F0743,Wheat,0.903
B0278,F0334,Maize,0.792
B0278,F0205,Sugarcane,0.6
B0278,F1554,Sugarcane,0.599
B0278,F1817,Wheat,0.599
B0279,F1971,Rice,0.614
B0279,F0706,Cotton,0.6
B0279,F1082,Cotton,0.598
B0279,F0053,Maize,0.597
B0279,F1981,Cotton,0.596
B0280,F0534,Rice,0.6
B0280,F0786,Rice,0.599
B0280,F0981,Sugarcane,0.598
B0280,F0234,Sugarcane,0.598
B0280,F0247,Rice,0.597
B0281,F1396,Pulses,0.6
B0281,F1721,Pulses,0.599
B0281,F1380,Wheat,0.598
B0281,F0962,Rice,0.598
B0281,F0368,Wheat,0.598
B0282,F0528,Wheat,0.745
B0282,F1968,Millets,0.599
B0282,F0800,Maize,0.599
B0282,F1330,Cotton,0.599
B0282,F0180,Maize,0.598
B0283,F0543,Maize,0.8
B0283,F1314,Cotton,0.761
B0283,F0027,Pulses,0.739
B0283,F1769,Barley,0.598
B0283,F1602,Barley,0.598
B0284,F0066,Wheat,0.6
B0284,F1421,Rice,0.599
B0284,F1270,Wheat,0.599
B0284,F0667,Pulses,0.597
B0284,F0377,Sugarcane,0.597
B0285,F1198,Maize,0.718
B0285,F0064,Rice,0.705
B0285,F1310,Sugarcane,0.599
B0285,F1387,Rice,0.599
B0285,F1388,Sugarcane,0.598
B0286,F1943,Pulses,0.6
B0286,F0266,Wheat,0.6
B0286,F1891,Wheat,0.6
B0286,F1961,Wheat,0.599
B0286,F1435,Sugarcane,0.597
B0287,F0166,Rice,0.599
B0287,F1861,Pulses,0.599
B0287,F1842,Pulses,0.599
B0287,F1588,Rice,0.599
B0287,F0926,Maize,0.599
B0288,F1918,Pulses,0.821
B0288,F1139,Sugarcane,0.754
B0288,F0505,Barley,0.6
B0288,F0841,Barley,0.599
B0288,F0550,Barley,0.599
B0289,F1208,Pulses,0.6
B0289,F1523,Rice,0.598
B0289,F1420,Rice,0.597
B0289,F1183,Millets,0.597
B0289,F1368,Pulses,0.597
B0290,F1366,Pulses,0.849
B0290,F0327,Maize,0.6
B0290,F1971,Rice,0.6
B0290,F1312,Wheat,0.599
B0290,F0546,Millets,0.599
B0291,F1259,Millets,0.6
B0291,F1190,Millets,0.598
B0291,F0240,Millets,0.597
B0291,F1628,Rice,0.597
B0291,F1645,Rice,0.597
B0292,F0429,Rice,0.839
B0292,F0884,Millets,0.834
B0292,F0572,Maize,0.599
B0292,F1454,Maize,0.599
B0292,F0837,Maize,0.599
B0293,F0676,Cotton,0.75
B0293,F0496,Barley,0.678
B0293,F0072,Wheat,0.6
B0293,F0103,Wheat,0.598
B0293,F1681,Sugarcane,0.598
B0294,F1760,Maize,0.798
B0294,F0456,Maize,0.784
B0294,F0663,Cotton,0.745
B0294,F1911,Sugarcane,0.6
B0294,F0196,Wheat,0.6
B0295,F1793,Barley,0.598
B0295,F1905,Barley,0.598
B0295,F1896,Barley,0.597
B0295,F0598,Barley,0.597
B0295,F1941,Barley,0.596
B0296,F0683,Barley,0.598
B0296,F1301,Barley,0.597
B0296,F1487,Barley,0.596
B0296,F0356,Barley,0.596
B0296,F1043,Barley,0.595
B0297,F0393,Millets,0.837
B0297,F1336,Pulses,0.598
B0297,F1838,Sugarcane,0.598
B0297,F0453,Pulses,0.598
B0297,F1874,Pulses,0.598
B0298,F0300,Millets,0.946
B0298,F0383,Sugarcane,0.6
B0298,F1145,Sugarcane,0.599
B0298,F0730,Sugarcane,0.599
B0298,F1121,Wheat,0.598
B0299,F1676,Cotton,0.884
B0299,F1403,Rice,0.599
B0299,F0367,Pulses,0.599
B0299,F1528,Rice,0.599
B0299,F0304,Pulses,0.599
B0300,F0801,Rice,0.599
B0300,F0614,Wheat,0.599
B0300,F0544,Wheat,0.599
B0300,F0321,Millets,0.599
B0300,F1883,Rice,0.599
B0301,F1654,Barley,0.6
B0301,F0563,Barley,0.599
B0301,F1251,Barley,0.599
B0301,F1245,Barley,0.597
B0301,F0449,Barley,0.592
B0302,F0810,Cotton,0.798
B0302,F1350,Cotton,0.598
B0302,F0329,Millets,0.597
B0302,F0608,Millets,0.596
B0302,F1483,Pulses,0.596
B0303,F1512,Barley,0.6
B0303,F0298,Barley,0.6
B0303,F0194,Barley,0.599
B0303,F0350,Barley,0.599
B0303,F1634,Barley,0.598
B0304,F1213,Wheat,0.731
B0304,F0531,Rice,0.672
B0304,F0115,Barley,0.6
B0304,F1548,Barley,0.599
B0304,F0182,Barley,0.598
B0305,F0630,Barley,0.598
B0305,F0157,Barley,0.595
B0305,F1813,Barley,0.593
B0305,F0063,Cotton,0.592
B0305,F1030,Cotton,0.59
B0306,F0849,Barley,0.598
B0306,F0904,Barley,0.598
B0306,F0931,Barley,0.597
B0306,F1124,Barley,0.597
B0306,F0212,Barley,0.595
B0307,F1987,Wheat,0.599
B0307,F0010,Wheat,0.599
B0307,F1212,Sugarcane,0.599
B0307,F0156,Wheat,0.599
B0307,F1515,Sugarcane,0.599
B0308,F1665,Maize,0.841
B0308,F1492,Barley,0.833
B0308,F1618,Rice,0.6
B0308,F0709,Millets,0.599
B0308,F0450,Pulses,0.599
B0309,F1019,Millets,0.599
B0309,F0173,Maize,0.599
B0309,F0999,Millets,0.598
B0309,F0171,Millets,0.598
B0309,F1781,Pulses,0.598
B0310,F1170,Maize,0.599
B0310,F0121,Millets,0.598
B0310,F0386,Millets,0.597
B0310,F0652,Millets,0.597
B0310,F1760,Maize,0.596
B0311,F0983,Sugarcane,0.815
B0311,F0373,Wheat,0.599
B0311,F1184,Sugarcane,0.598
B0311,F0233,Sugarcane,0.597
B0311,F0104,Sugarcane,0.596
B0312,F0619,Barley,0.6
B0312,F0356,Barley,0.598
B0312,F1114,Barley,0.597
B0312,F1398,Barley,0.597
B0312,F1685,Barley,0.596
B0313,F1550,Millets,0.598
B0313,F0005,Maize,0.597
B0313,F0702,Millets,0.596
B0313,F0532,Millets,0.596
B0313,F1395,Cotton,0.592
B0314,F1042,Wheat,0.599
B0314,F0578,Pulses,0.599
B0314,F0089,Sugarcane,0.599
B0314,F0806,Sugarcane,0.599
B0314,F1060,Sugarcane,0.599
B0315,F0955,Maize,0.779
B0315,F1961,Wheat,0.6
B0315,F0266,Wheat,0.6
B0315,F1521,Pulses,0.599
B0315,F0344,Wheat,0.599
B0316,F1681,Sugarcane,0.6
B0316,F0660,Wheat,0.6
B0316,F0561,Sugarcane,0.599
B0316,F0400,Rice,0.598
B0316,F1355,Wheat,0.598
B0317,F1652,Pulses,0.975
B0317,F1614,Rice,0.957
B0317,F0973,Rice,0.6
B0317,F1495,Pulses,0.599
B0317,F1628,Rice,0.599
B0318,F1422,Rice,0.598
B0318,F1619,Pulses,0.598
B0318,F0414,Rice,0.598
B0318,F1455,Rice,0.598
B0318,F1309,Rice,0.598
B0319,F1054,Barley,0.864
B0319,F0307,Sugarcane,0.659
B0319,F1617,Barley,0.6
B0319,F1224,Barley,0.599
B0319,F0550,Barley,0.598
B0320,F1965,Cotton,0.935
B0320,F1084,Sugarcane,0.767
B0320,F0322,Cotton,0.6
B0320,F0036,Cotton,0.6
B0320,F0563,Barley,0.592
B0321,F1301,Barley,0.598
B0321,F0146,Barley,0.597
B0321,F0575,Barley,0.596
B0321,F1348,Barley,0.594
B0321,F1477,Barley,0.594
B0322,F1771,Maize,0.599
B0322,F0728,Maize,0.599
B0322,F1172,Maize,0.599
B0322,F1984,Maize,0.598
B0322,F0654,Cotton,0.598
B0323,F0777,Rice,0.6
B0323,F1498,Millets,0.599
B0323,F0422,Wheat,0.599
B0323,F0236,Sugarcane,0.598
B0323,F0128,Rice,0.598
B0324,F0674,Pulses,0.885
B0324,F1171,Millets,0.598
B0324,F1918,Pulses,0.598
B0324,F1630,Pulses,0.598
B0324,F1307,Millets,0.597
B0325,F0032,Rice,0.908
B0325,F0783,Millets,0.704
B0325,F1307,Millets,0.6
B0325,F0854,Maize,0.6
B0325,F0219,Millets,0.6
B0326,F1336,Pulses,0.922
B0326,F0936,Rice,0.599
B0326,F0293,Rice,0.599
B0326,F1949,Sugarcane,0.599
B0326,F1442,Wheat,0.599
B0327,F0236,Sugarcane,0.764
B0327,F0071,Wheat,0.599
B0327,F1925,Wheat,0.599
B0327,F1725,Wheat,0.598
B0327,F0226,Wheat,0.597
B0328,F1047,Maize,0.6
B0328,F0199,Cotton,0.6
B0328,F0615,Pulses,0.599
B0328,F0509,Millets,0.599
B0328,F0716,Millets,0.598
B0329,F1404,Pulses,0.913
B0329,F1096,Wheat,0.6
B0329,F0639,Wheat,0.599
B0329,F0143,Sugarcane,0.597
B0329,F0315,Maize,0.597
B0330,F1287,Wheat,0.824
B0330,F1959,Cotton,0.723
B0330,F0736,Maize,0.6
B0330,F1717,Millets,0.599
B0330,F1238,Millets,0.598
B0331,F1179,Barley,0.695
B0331,F1055,Rice,0.599
B0331,F0429,Rice,0.599
B0331,F0709,Millets,0.599
B0331,F0671,Rice,0.599
B0332,F1563,Sugarcane,0.831
B0332,F0703,Rice,0.598
B0332,F1122,Maize,0.596
B0332,F1498,Millets,0.594
B0332,F0128,Rice,0.594
B0333,F1787,Sugarcane,0.6
B0333,F1225,Rice,0.6
B0333,F0714,Sugarcane,0.599
B0333,F0358,Millets,0.599
B0333,F0750,Wheat,0.599
B0334,F1060,Sugarcane,0.6
